time,temperature_2m_max,temperature_2m_min,precipitation_sum,date,city,latitude,longitude,month
2022-03-17,17.9,9.9,2.9,2022-03-17,Bejaia,36.75,5.07,3
2022-03-18,15.9,9.7,8.9,2022-03-18,Bejaia,36.75,5.07,3
2022-03-19,15.5,12.4,3.4,2022-03-19,Bejaia,36.75,5.07,3
2022-03-20,16.4,12.5,2.4,2022-03-20,Bejaia,36.75,5.07,3
2022-03-21,17.6,11.9,0.2,2022-03-21,Bejaia,36.75,5.07,3
2022-03-22,16.4,11.0,2.4,2022-03-22,Bejaia,36.75,5.07,3
2022-03-23,18.4,11.4,0.8,2022-03-23,Bejaia,36.75,5.07,3
2022-03-24,19.3,11.2,0.4,2022-03-24,Bejaia,36.75,5.07,3
2022-03-25,19.3,11.1,0.0,2022-03-25,Bejaia,36.75,5.07,3
2022-03-26,19.4,10.9,0.0,2022-03-26,Bejaia,36.75,5.07,3
2022-03-27,18.3,11.2,1.0,2022-03-27,Bejaia,36.75,5.07,3
2022-03-28,17.3,9.9,0.0,2022-03-28,Bejaia,36.75,5.07,3
2022-03-29,26.2,13.7,0.8,2022-03-29,Bejaia,36.75,5.07,3
2022-03-30,17.1,13.9,6.0,2022-03-30,Bejaia,36.75,5.07,3
2022-03-31,17.8,11.5,7.1,2022-03-31,Bejaia,36.75,5.07,3
2022-04-01,16.0,8.6,5.7,2022-04-01,Bejaia,36.75,5.07,4
2022-04-02,14.6,6.3,0.9,2022-04-02,Bejaia,36.75,5.07,4
2022-04-03,13.6,6.3,0.1,2022-04-03,Bejaia,36.75,5.07,4
2022-04-04,15.8,10.8,1.8,2022-04-04,Bejaia,36.75,5.07,4
2022-04-05,16.5,11.7,0.4,2022-04-05,Bejaia,36.75,5.07,4
2022-04-06,19.5,13.3,0.5,2022-04-06,Bejaia,36.75,5.07,4
2022-04-07,18.7,10.6,0.3,2022-04-07,Bejaia,36.75,5.07,4
2022-04-08,20.7,10.2,0.0,2022-04-08,Bejaia,36.75,5.07,4
2022-04-09,21.7,11.6,0.0,2022-04-09,Bejaia,36.75,5.07,4
2022-04-10,17.6,10.5,0.1,2022-04-10,Bejaia,36.75,5.07,4
2022-04-11,24.9,10.9,0.0,2022-04-11,Bejaia,36.75,5.07,4
2022-04-12,23.6,14.6,0.0,2022-04-12,Bejaia,36.75,5.07,4
2022-04-13,15.8,13.0,29.5,2022-04-13,Bejaia,36.75,5.07,4
2022-04-14,16.9,12.2,4.8,2022-04-14,Bejaia,36.75,5.07,4
2022-04-15,16.3,14.4,25.9,2022-04-15,Bejaia,36.75,5.07,4
2022-04-16,19.2,13.3,0.7,2022-04-16,Bejaia,36.75,5.07,4
2022-04-17,21.0,12.3,0.0,2022-04-17,Bejaia,36.75,5.07,4
2022-04-18,19.7,10.1,0.0,2022-04-18,Bejaia,36.75,5.07,4
2022-04-19,23.9,11.5,0.0,2022-04-19,Bejaia,36.75,5.07,4
2022-04-20,18.5,13.5,12.5,2022-04-20,Bejaia,36.75,5.07,4
2022-04-21,18.0,12.1,6.4,2022-04-21,Bejaia,36.75,5.07,4
2022-04-22,21.3,12.4,0.0,2022-04-22,Bejaia,36.75,5.07,4
2022-04-23,25.4,13.9,0.0,2022-04-23,Bejaia,36.75,5.07,4
2022-04-24,19.6,11.9,0.0,2022-04-24,Bejaia,36.75,5.07,4
2022-04-25,18.3,10.5,0.0,2022-04-25,Bejaia,36.75,5.07,4
2022-04-26,20.1,11.6,0.0,2022-04-26,Bejaia,36.75,5.07,4
2022-04-27,19.6,12.0,0.0,2022-04-27,Bejaia,36.75,5.07,4
2022-04-28,18.6,15.0,1.2,2022-04-28,Bejaia,36.75,5.07,4
2022-04-29,18.7,14.9,4.9,2022-04-29,Bejaia,36.75,5.07,4
2022-04-30,18.8,11.5,0.3,2022-04-30,Bejaia,36.75,5.07,4
2022-05-01,20.1,11.2,0.0,2022-05-01,Bejaia,36.75,5.07,5
2022-05-02,22.0,12.9,0.3,2022-05-02,Bejaia,36.75,5.07,5
2022-05-03,20.2,13.8,0.9,2022-05-03,Bejaia,36.75,5.07,5
2022-05-04,23.5,13.7,0.8,2022-05-04,Bejaia,36.75,5.07,5
2022-05-05,18.9,15.4,20.1,2022-05-05,Bejaia,36.75,5.07,5
2022-05-06,20.1,14.0,1.1,2022-05-06,Bejaia,36.75,5.07,5
2022-05-07,19.3,13.9,9.5,2022-05-07,Bejaia,36.75,5.07,5
2022-05-08,22.1,13.6,0.0,2022-05-08,Bejaia,36.75,5.07,5
2022-05-09,21.1,12.5,0.0,2022-05-09,Bejaia,36.75,5.07,5
2022-05-10,19.8,12.8,0.2,2022-05-10,Bejaia,36.75,5.07,5
2022-05-11,20.4,11.7,0.0,2022-05-11,Bejaia,36.75,5.07,5
2022-05-12,25.8,14.3,0.0,2022-05-12,Bejaia,36.75,5.07,5
2022-05-13,27.2,18.2,0.0,2022-05-13,Bejaia,36.75,5.07,5
2022-05-14,23.1,15.0,0.0,2022-05-14,Bejaia,36.75,5.07,5
2022-05-15,25.3,15.2,0.0,2022-05-15,Bejaia,36.75,5.07,5
2022-05-16,23.2,17.3,0.0,2022-05-16,Bejaia,36.75,5.07,5
2022-05-17,23.6,15.7,0.0,2022-05-17,Bejaia,36.75,5.07,5
2022-05-18,22.2,17.1,0.0,2022-05-18,Bejaia,36.75,5.07,5
2022-05-19,26.9,16.2,0.0,2022-05-19,Bejaia,36.75,5.07,5
2022-05-20,27.2,16.3,0.0,2022-05-20,Bejaia,36.75,5.07,5
2022-05-21,29.3,17.3,0.0,2022-05-21,Bejaia,36.75,5.07,5
2022-05-22,32.4,17.7,0.0,2022-05-22,Bejaia,36.75,5.07,5
2022-05-23,27.0,18.8,0.0,2022-05-23,Bejaia,36.75,5.07,5
2022-05-24,25.5,17.6,0.0,2022-05-24,Bejaia,36.75,5.07,5
2022-05-25,23.6,18.0,3.1,2022-05-25,Bejaia,36.75,5.07,5
2022-05-26,20.6,16.9,4.0,2022-05-26,Bejaia,36.75,5.07,5
2022-05-27,21.7,17.2,4.2,2022-05-27,Bejaia,36.75,5.07,5
2022-05-28,26.0,17.4,0.0,2022-05-28,Bejaia,36.75,5.07,5
2022-05-29,29.8,17.6,0.0,2022-05-29,Bejaia,36.75,5.07,5
2022-05-30,27.0,18.5,0.0,2022-05-30,Bejaia,36.75,5.07,5
2022-05-31,25.1,18.8,0.0,2022-05-31,Bejaia,36.75,5.07,5
2022-06-01,26.1,18.3,0.0,2022-06-01,Bejaia,36.75,5.07,6
2022-06-02,24.3,21.4,0.0,2022-06-02,Bejaia,36.75,5.07,6
2022-06-03,29.6,19.7,0.0,2022-06-03,Bejaia,36.75,5.07,6
2022-06-04,24.3,18.9,0.0,2022-06-04,Bejaia,36.75,5.07,6
2022-06-05,26.2,19.1,0.0,2022-06-05,Bejaia,36.75,5.07,6
2022-06-06,28.5,20.4,0.0,2022-06-06,Bejaia,36.75,5.07,6
2022-06-07,25.2,20.0,0.0,2022-06-07,Bejaia,36.75,5.07,6
2022-06-08,27.2,18.4,0.0,2022-06-08,Bejaia,36.75,5.07,6
2022-06-09,25.1,21.2,0.0,2022-06-09,Bejaia,36.75,5.07,6
2022-06-10,24.9,19.3,0.0,2022-06-10,Bejaia,36.75,5.07,6
2022-06-11,24.1,17.5,0.0,2022-06-11,Bejaia,36.75,5.07,6
2022-06-12,26.3,15.8,0.0,2022-06-12,Bejaia,36.75,5.07,6
2022-06-13,29.7,16.4,0.0,2022-06-13,Bejaia,36.75,5.07,6
2022-06-14,31.3,18.7,0.0,2022-06-14,Bejaia,36.75,5.07,6
2022-06-15,32.0,20.6,0.0,2022-06-15,Bejaia,36.75,5.07,6
2022-06-16,31.3,20.2,0.0,2022-06-16,Bejaia,36.75,5.07,6
2022-06-17,31.2,20.9,0.0,2022-06-17,Bejaia,36.75,5.07,6
2022-06-18,30.5,19.9,0.0,2022-06-18,Bejaia,36.75,5.07,6
2022-06-19,32.3,20.5,0.0,2022-06-19,Bejaia,36.75,5.07,6
2022-06-20,32.7,20.0,0.0,2022-06-20,Bejaia,36.75,5.07,6
2022-06-21,32.5,26.3,0.0,2022-06-21,Bejaia,36.75,5.07,6
2022-06-22,29.3,23.2,0.0,2022-06-22,Bejaia,36.75,5.07,6
2022-06-23,27.2,22.4,0.0,2022-06-23,Bejaia,36.75,5.07,6
2022-06-24,26.7,21.5,0.1,2022-06-24,Bejaia,36.75,5.07,6
2022-06-25,27.8,22.4,0.0,2022-06-25,Bejaia,36.75,5.07,6
2022-06-26,25.8,20.5,0.0,2022-06-26,Bejaia,36.75,5.07,6
2022-06-27,27.0,20.3,0.0,2022-06-27,Bejaia,36.75,5.07,6
2022-06-28,26.1,21.3,0.4,2022-06-28,Bejaia,36.75,5.07,6
2022-06-29,27.1,21.0,0.0,2022-06-29,Bejaia,36.75,5.07,6
2022-06-30,27.4,22.2,0.0,2022-06-30,Bejaia,36.75,5.07,6
2022-07-01,28.0,22.1,0.0,2022-07-01,Bejaia,36.75,5.07,7
2022-07-02,32.2,23.1,0.0,2022-07-02,Bejaia,36.75,5.07,7
2022-07-03,35.1,24.3,0.0,2022-07-03,Bejaia,36.75,5.07,7
2022-07-04,31.8,24.0,0.0,2022-07-04,Bejaia,36.75,5.07,7
2022-07-05,33.1,23.1,0.0,2022-07-05,Bejaia,36.75,5.07,7
2022-07-06,31.5,24.4,0.1,2022-07-06,Bejaia,36.75,5.07,7
2022-07-07,27.9,23.6,0.3,2022-07-07,Bejaia,36.75,5.07,7
2022-07-08,27.6,21.4,0.0,2022-07-08,Bejaia,36.75,5.07,7
2022-07-09,27.2,20.2,0.0,2022-07-09,Bejaia,36.75,5.07,7
2022-07-10,28.2,20.2,0.0,2022-07-10,Bejaia,36.75,5.07,7
2022-07-11,28.0,18.7,0.0,2022-07-11,Bejaia,36.75,5.07,7
2022-07-12,32.2,21.7,0.0,2022-07-12,Bejaia,36.75,5.07,7
2022-07-13,29.0,23.5,0.0,2022-07-13,Bejaia,36.75,5.07,7
2022-07-14,29.5,20.5,0.0,2022-07-14,Bejaia,36.75,5.07,7
2022-07-15,29.9,21.5,0.0,2022-07-15,Bejaia,36.75,5.07,7
2022-07-16,30.6,21.9,0.0,2022-07-16,Bejaia,36.75,5.07,7
2022-07-17,30.8,22.7,0.0,2022-07-17,Bejaia,36.75,5.07,7
2022-07-18,30.8,21.2,0.0,2022-07-18,Bejaia,36.75,5.07,7
2022-07-19,30.5,22.3,0.0,2022-07-19,Bejaia,36.75,5.07,7
2022-07-20,29.6,23.4,0.0,2022-07-20,Bejaia,36.75,5.07,7
2022-07-21,29.6,22.6,0.0,2022-07-21,Bejaia,36.75,5.07,7
2022-07-22,31.3,21.8,0.0,2022-07-22,Bejaia,36.75,5.07,7
2022-07-23,30.9,23.5,0.0,2022-07-23,Bejaia,36.75,5.07,7
2022-07-24,31.9,22.8,0.0,2022-07-24,Bejaia,36.75,5.07,7
2022-07-25,33.8,23.0,0.0,2022-07-25,Bejaia,36.75,5.07,7
2022-07-26,33.4,22.9,0.0,2022-07-26,Bejaia,36.75,5.07,7
2022-07-27,29.2,23.7,0.2,2022-07-27,Bejaia,36.75,5.07,7
2022-07-28,30.2,21.9,0.0,2022-07-28,Bejaia,36.75,5.07,7
2022-07-29,32.2,22.7,0.0,2022-07-29,Bejaia,36.75,5.07,7
2022-07-30,29.4,24.6,0.0,2022-07-30,Bejaia,36.75,5.07,7
2022-07-31,31.7,23.9,0.0,2022-07-31,Bejaia,36.75,5.07,7
2022-08-01,29.4,24.4,0.4,2022-08-01,Bejaia,36.75,5.07,8
2022-08-02,30.3,22.1,0.0,2022-08-02,Bejaia,36.75,5.07,8
2022-08-03,30.2,21.5,0.0,2022-08-03,Bejaia,36.75,5.07,8
2022-08-04,30.8,22.4,0.0,2022-08-04,Bejaia,36.75,5.07,8
2022-08-05,30.3,25.1,0.0,2022-08-05,Bejaia,36.75,5.07,8
2022-08-06,29.8,22.3,0.0,2022-08-06,Bejaia,36.75,5.07,8
2022-08-07,31.0,21.7,0.0,2022-08-07,Bejaia,36.75,5.07,8
2022-08-08,31.4,21.5,0.0,2022-08-08,Bejaia,36.75,5.07,8
2022-08-09,31.5,22.3,0.0,2022-08-09,Bejaia,36.75,5.07,8
2022-08-10,30.8,22.7,0.0,2022-08-10,Bejaia,36.75,5.07,8
2022-08-11,31.6,21.3,0.0,2022-08-11,Bejaia,36.75,5.07,8
2022-08-12,32.3,21.6,0.0,2022-08-12,Bejaia,36.75,5.07,8
2022-08-13,37.4,23.6,0.0,2022-08-13,Bejaia,36.75,5.07,8
2022-08-14,35.4,26.9,0.0,2022-08-14,Bejaia,36.75,5.07,8
2022-08-15,33.1,27.7,0.0,2022-08-15,Bejaia,36.75,5.07,8
2022-08-16,37.3,27.0,0.1,2022-08-16,Bejaia,36.75,5.07,8
2022-08-17,32.3,25.6,0.0,2022-08-17,Bejaia,36.75,5.07,8
2022-08-18,31.1,23.3,0.0,2022-08-18,Bejaia,36.75,5.07,8
2022-08-19,28.4,22.7,1.1,2022-08-19,Bejaia,36.75,5.07,8
2022-08-20,28.2,20.3,0.0,2022-08-20,Bejaia,36.75,5.07,8
2022-08-21,29.4,19.9,0.0,2022-08-21,Bejaia,36.75,5.07,8
2022-08-22,28.5,21.7,0.0,2022-08-22,Bejaia,36.75,5.07,8
2022-08-23,29.3,22.4,0.0,2022-08-23,Bejaia,36.75,5.07,8
2022-08-24,29.2,21.4,0.0,2022-08-24,Bejaia,36.75,5.07,8
2022-08-25,29.9,21.4,0.0,2022-08-25,Bejaia,36.75,5.07,8
2022-08-26,30.8,22.9,0.0,2022-08-26,Bejaia,36.75,5.07,8
2022-08-27,28.8,22.9,0.1,2022-08-27,Bejaia,36.75,5.07,8
2022-08-28,30.2,22.2,0.0,2022-08-28,Bejaia,36.75,5.07,8
2022-08-29,31.7,23.1,0.0,2022-08-29,Bejaia,36.75,5.07,8
2022-08-30,35.1,24.9,0.0,2022-08-30,Bejaia,36.75,5.07,8
2022-08-31,30.7,24.8,0.8,2022-08-31,Bejaia,36.75,5.07,8
2022-09-01,32.0,23.1,0.0,2022-09-01,Bejaia,36.75,5.07,9
2022-09-02,33.6,24.4,0.0,2022-09-02,Bejaia,36.75,5.07,9
2022-09-03,34.4,25.5,0.0,2022-09-03,Bejaia,36.75,5.07,9
2022-09-04,35.5,25.3,0.1,2022-09-04,Bejaia,36.75,5.07,9
2022-09-05,30.2,24.1,0.0,2022-09-05,Bejaia,36.75,5.07,9
2022-09-06,32.6,24.7,0.0,2022-09-06,Bejaia,36.75,5.07,9
2022-09-07,33.9,25.7,0.0,2022-09-07,Bejaia,36.75,5.07,9
2022-09-08,31.0,24.8,0.0,2022-09-08,Bejaia,36.75,5.07,9
2022-09-09,29.4,23.4,0.0,2022-09-09,Bejaia,36.75,5.07,9
2022-09-10,29.2,23.1,0.0,2022-09-10,Bejaia,36.75,5.07,9
2022-09-11,30.7,21.3,0.0,2022-09-11,Bejaia,36.75,5.07,9
2022-09-12,36.2,21.7,0.0,2022-09-12,Bejaia,36.75,5.07,9
2022-09-13,36.8,26.6,0.0,2022-09-13,Bejaia,36.75,5.07,9
2022-09-14,33.6,25.5,0.0,2022-09-14,Bejaia,36.75,5.07,9
2022-09-15,29.0,24.5,0.0,2022-09-15,Bejaia,36.75,5.07,9
2022-09-16,28.1,22.5,0.9,2022-09-16,Bejaia,36.75,5.07,9
2022-09-17,27.7,21.3,5.8,2022-09-17,Bejaia,36.75,5.07,9
2022-09-18,27.8,24.2,0.2,2022-09-18,Bejaia,36.75,5.07,9
2022-09-19,29.1,21.8,0.0,2022-09-19,Bejaia,36.75,5.07,9
2022-09-20,27.4,22.7,0.7,2022-09-20,Bejaia,36.75,5.07,9
2022-09-21,26.4,19.7,1.1,2022-09-21,Bejaia,36.75,5.07,9
2022-09-22,25.4,20.7,21.8,2022-09-22,Bejaia,36.75,5.07,9
2022-09-23,25.6,20.0,0.9,2022-09-23,Bejaia,36.75,5.07,9
2022-09-24,33.0,19.6,0.0,2022-09-24,Bejaia,36.75,5.07,9
2022-09-25,30.2,23.0,2.7,2022-09-25,Bejaia,36.75,5.07,9
2022-09-26,29.3,22.5,0.1,2022-09-26,Bejaia,36.75,5.07,9
2022-09-27,27.5,19.6,0.1,2022-09-27,Bejaia,36.75,5.07,9
2022-09-28,28.6,19.1,0.0,2022-09-28,Bejaia,36.75,5.07,9
2022-09-29,29.5,18.4,0.0,2022-09-29,Bejaia,36.75,5.07,9
2022-09-30,26.1,17.7,0.3,2022-09-30,Bejaia,36.75,5.07,9
2022-10-01,22.8,16.8,1.2,2022-10-01,Bejaia,36.75,5.07,10
2022-10-02,25.5,17.3,0.0,2022-10-02,Bejaia,36.75,5.07,10
2022-10-03,28.0,18.4,0.0,2022-10-03,Bejaia,36.75,5.07,10
2022-10-04,26.3,20.8,0.6,2022-10-04,Bejaia,36.75,5.07,10
2022-10-05,26.0,18.5,3.2,2022-10-05,Bejaia,36.75,5.07,10
2022-10-06,28.8,19.4,0.2,2022-10-06,Bejaia,36.75,5.07,10
2022-10-07,28.3,19.6,0.0,2022-10-07,Bejaia,36.75,5.07,10
2022-10-08,30.2,20.7,0.0,2022-10-08,Bejaia,36.75,5.07,10
2022-10-09,28.3,20.1,1.0,2022-10-09,Bejaia,36.75,5.07,10
2022-10-10,28.1,20.3,0.0,2022-10-10,Bejaia,36.75,5.07,10
2022-10-11,27.9,19.6,0.0,2022-10-11,Bejaia,36.75,5.07,10
2022-10-12,26.2,19.5,0.7,2022-10-12,Bejaia,36.75,5.07,10
2022-10-13,23.6,20.0,3.1,2022-10-13,Bejaia,36.75,5.07,10
2022-10-14,24.2,18.0,0.1,2022-10-14,Bejaia,36.75,5.07,10
2022-10-15,26.9,16.9,0.0,2022-10-15,Bejaia,36.75,5.07,10
2022-10-16,32.1,19.3,0.0,2022-10-16,Bejaia,36.75,5.07,10
2022-10-17,30.0,19.7,0.0,2022-10-17,Bejaia,36.75,5.07,10
2022-10-18,30.0,20.4,0.0,2022-10-18,Bejaia,36.75,5.07,10
2022-10-19,28.5,18.8,0.0,2022-10-19,Bejaia,36.75,5.07,10
2022-10-20,30.2,18.1,0.0,2022-10-20,Bejaia,36.75,5.07,10
2022-10-21,32.1,20.3,0.0,2022-10-21,Bejaia,36.75,5.07,10
2022-10-22,34.0,22.2,0.0,2022-10-22,Bejaia,36.75,5.07,10
2022-10-23,33.5,20.7,0.0,2022-10-23,Bejaia,36.75,5.07,10
2022-10-24,32.5,20.8,0.0,2022-10-24,Bejaia,36.75,5.07,10
2022-10-25,31.6,18.8,0.0,2022-10-25,Bejaia,36.75,5.07,10
2022-10-26,30.9,19.1,0.0,2022-10-26,Bejaia,36.75,5.07,10
2022-10-27,31.1,17.8,0.0,2022-10-27,Bejaia,36.75,5.07,10
2022-10-28,27.3,17.0,0.0,2022-10-28,Bejaia,36.75,5.07,10
2022-10-29,26.1,14.5,0.0,2022-10-29,Bejaia,36.75,5.07,10
2022-10-30,26.7,15.2,0.0,2022-10-30,Bejaia,36.75,5.07,10
2022-10-31,25.0,15.2,0.0,2022-10-31,Bejaia,36.75,5.07,10
2022-11-01,26.7,16.4,0.0,2022-11-01,Bejaia,36.75,5.07,11
2022-11-02,26.3,16.1,0.0,2022-11-02,Bejaia,36.75,5.07,11
2022-11-03,28.8,17.1,0.0,2022-11-03,Bejaia,36.75,5.07,11
2022-11-04,25.6,17.9,9.6,2022-11-04,Bejaia,36.75,5.07,11
2022-11-05,21.4,14.2,0.3,2022-11-05,Bejaia,36.75,5.07,11
2022-11-06,22.1,12.2,0.0,2022-11-06,Bejaia,36.75,5.07,11
2022-11-07,23.7,12.3,0.0,2022-11-07,Bejaia,36.75,5.07,11
2022-11-08,28.0,14.7,0.0,2022-11-08,Bejaia,36.75,5.07,11
2022-11-09,26.7,15.0,0.0,2022-11-09,Bejaia,36.75,5.07,11
2022-11-10,23.1,16.3,1.8,2022-11-10,Bejaia,36.75,5.07,11
2022-11-11,23.6,15.7,0.0,2022-11-11,Bejaia,36.75,5.07,11
2022-11-12,25.2,15.5,0.0,2022-11-12,Bejaia,36.75,5.07,11
2022-11-13,24.5,13.8,0.0,2022-11-13,Bejaia,36.75,5.07,11
2022-11-14,22.8,14.1,0.0,2022-11-14,Bejaia,36.75,5.07,11
2022-11-15,24.6,14.3,0.0,2022-11-15,Bejaia,36.75,5.07,11
2022-11-16,24.2,15.9,1.4,2022-11-16,Bejaia,36.75,5.07,11
2022-11-17,25.4,17.4,0.0,2022-11-17,Bejaia,36.75,5.07,11
2022-11-18,23.8,17.3,4.7,2022-11-18,Bejaia,36.75,5.07,11
2022-11-19,17.7,12.5,3.1,2022-11-19,Bejaia,36.75,5.07,11
2022-11-20,16.6,11.7,2.9,2022-11-20,Bejaia,36.75,5.07,11
2022-11-21,22.5,12.8,0.0,2022-11-21,Bejaia,36.75,5.07,11
2022-11-22,19.1,15.0,3.0,2022-11-22,Bejaia,36.75,5.07,11
2022-11-23,23.9,15.3,0.0,2022-11-23,Bejaia,36.75,5.07,11
2022-11-24,23.0,14.2,0.0,2022-11-24,Bejaia,36.75,5.07,11
2022-11-25,21.2,13.4,2.4,2022-11-25,Bejaia,36.75,5.07,11
2022-11-26,18.0,14.4,4.3,2022-11-26,Bejaia,36.75,5.07,11
2022-11-27,17.8,12.5,0.0,2022-11-27,Bejaia,36.75,5.07,11
2022-11-28,21.4,10.1,4.8,2022-11-28,Bejaia,36.75,5.07,11
2022-11-29,15.9,12.1,19.7,2022-11-29,Bejaia,36.75,5.07,11
2022-11-30,16.9,11.0,4.0,2022-11-30,Bejaia,36.75,5.07,11
2022-12-01,16.7,9.5,0.0,2022-12-01,Bejaia,36.75,5.07,12
2022-12-02,19.2,11.7,0.0,2022-12-02,Bejaia,36.75,5.07,12
2022-12-03,18.0,9.8,0.0,2022-12-03,Bejaia,36.75,5.07,12
2022-12-04,22.5,9.3,0.0,2022-12-04,Bejaia,36.75,5.07,12
2022-12-05,22.2,13.8,0.0,2022-12-05,Bejaia,36.75,5.07,12
2022-12-06,23.4,13.3,0.1,2022-12-06,Bejaia,36.75,5.07,12
2022-12-07,19.4,12.0,0.1,2022-12-07,Bejaia,36.75,5.07,12
2022-12-08,24.0,11.5,0.0,2022-12-08,Bejaia,36.75,5.07,12
2022-12-09,23.4,19.3,0.0,2022-12-09,Bejaia,36.75,5.07,12
2022-12-10,20.4,13.4,0.8,2022-12-10,Bejaia,36.75,5.07,12
2022-12-11,19.6,13.5,3.7,2022-12-11,Bejaia,36.75,5.07,12
2022-12-12,18.9,14.2,4.0,2022-12-12,Bejaia,36.75,5.07,12
2022-12-13,25.1,17.7,0.0,2022-12-13,Bejaia,36.75,5.07,12
2022-12-14,25.0,17.2,8.6,2022-12-14,Bejaia,36.75,5.07,12
2022-12-15,23.2,13.3,1.0,2022-12-15,Bejaia,36.75,5.07,12
2022-12-16,19.5,11.1,0.0,2022-12-16,Bejaia,36.75,5.07,12
2022-12-17,18.4,10.8,0.5,2022-12-17,Bejaia,36.75,5.07,12
2022-12-18,17.2,10.2,0.0,2022-12-18,Bejaia,36.75,5.07,12
2022-12-19,19.4,10.8,0.0,2022-12-19,Bejaia,36.75,5.07,12
2022-12-20,21.2,11.0,0.0,2022-12-20,Bejaia,36.75,5.07,12
2022-12-21,21.2,11.6,0.0,2022-12-21,Bejaia,36.75,5.07,12
2022-12-22,20.0,12.0,0.0,2022-12-22,Bejaia,36.75,5.07,12
2022-12-23,20.8,12.2,0.0,2022-12-23,Bejaia,36.75,5.07,12
2022-12-24,23.8,12.1,0.0,2022-12-24,Bejaia,36.75,5.07,12
2022-12-25,24.1,12.2,0.0,2022-12-25,Bejaia,36.75,5.07,12
2022-12-26,26.0,11.5,0.0,2022-12-26,Bejaia,36.75,5.07,12
2022-12-27,21.0,10.7,0.0,2022-12-27,Bejaia,36.75,5.07,12
2022-12-28,20.4,9.5,0.0,2022-12-28,Bejaia,36.75,5.07,12
2022-12-29,21.4,10.7,0.0,2022-12-29,Bejaia,36.75,5.07,12
2022-12-30,20.9,10.0,0.0,2022-12-30,Bejaia,36.75,5.07,12
2022-12-31,20.8,9.8,0.0,2022-12-31,Bejaia,36.75,5.07,12
2023-01-01,21.9,11.4,0.0,2023-01-01,Bejaia,36.75,5.07,1
2023-01-02,21.8,10.9,0.0,2023-01-02,Bejaia,36.75,5.07,1
2023-01-03,19.8,9.4,0.0,2023-01-03,Bejaia,36.75,5.07,1
2023-01-04,17.3,8.9,3.7,2023-01-04,Bejaia,36.75,5.07,1
2023-01-05,14.7,9.8,7.9,2023-01-05,Bejaia,36.75,5.07,1
2023-01-06,17.0,8.1,0.0,2023-01-06,Bejaia,36.75,5.07,1
2023-01-07,18.2,8.1,0.0,2023-01-07,Bejaia,36.75,5.07,1
2023-01-08,21.1,7.3,0.0,2023-01-08,Bejaia,36.75,5.07,1
2023-01-09,22.1,14.5,2.0,2023-01-09,Bejaia,36.75,5.07,1
2023-01-10,19.0,9.8,0.0,2023-01-10,Bejaia,36.75,5.07,1
2023-01-11,19.7,9.6,0.0,2023-01-11,Bejaia,36.75,5.07,1
2023-01-12,17.3,9.9,0.4,2023-01-12,Bejaia,36.75,5.07,1
2023-01-13,17.2,9.1,0.4,2023-01-13,Bejaia,36.75,5.07,1
2023-01-14,17.5,9.1,0.0,2023-01-14,Bejaia,36.75,5.07,1
2023-01-15,21.8,8.1,0.0,2023-01-15,Bejaia,36.75,5.07,1
2023-01-16,19.6,10.4,0.0,2023-01-16,Bejaia,36.75,5.07,1
2023-01-17,21.5,13.2,0.0,2023-01-17,Bejaia,36.75,5.07,1
2023-01-18,14.8,8.7,7.1,2023-01-18,Bejaia,36.75,5.07,1
2023-01-19,11.9,7.3,4.2,2023-01-19,Bejaia,36.75,5.07,1
2023-01-20,14.2,7.6,8.1,2023-01-20,Bejaia,36.75,5.07,1
2023-01-21,10.8,6.3,14.0,2023-01-21,Bejaia,36.75,5.07,1
2023-01-22,9.4,5.8,15.3,2023-01-22,Bejaia,36.75,5.07,1
2023-01-23,11.9,5.2,8.4,2023-01-23,Bejaia,36.75,5.07,1
2023-01-24,10.5,4.7,3.0,2023-01-24,Bejaia,36.75,5.07,1
2023-01-25,11.4,6.6,12.3,2023-01-25,Bejaia,36.75,5.07,1
2023-01-26,11.8,5.3,12.6,2023-01-26,Bejaia,36.75,5.07,1
2023-01-27,12.1,4.9,3.4,2023-01-27,Bejaia,36.75,5.07,1
2023-01-28,10.4,6.5,10.1,2023-01-28,Bejaia,36.75,5.07,1
2023-01-29,11.3,5.7,6.4,2023-01-29,Bejaia,36.75,5.07,1
2023-01-30,13.4,6.5,0.2,2023-01-30,Bejaia,36.75,5.07,1
2023-01-31,14.8,6.2,0.0,2023-01-31,Bejaia,36.75,5.07,1
2023-02-01,14.1,7.3,0.0,2023-02-01,Bejaia,36.75,5.07,2
2023-02-02,14.7,7.4,0.0,2023-02-02,Bejaia,36.75,5.07,2
2023-02-03,14.2,9.0,1.8,2023-02-03,Bejaia,36.75,5.07,2
2023-02-04,16.5,7.8,0.0,2023-02-04,Bejaia,36.75,5.07,2
2023-02-05,15.7,9.7,0.0,2023-02-05,Bejaia,36.75,5.07,2
2023-02-06,12.9,8.0,3.4,2023-02-06,Bejaia,36.75,5.07,2
2023-02-07,15.4,6.8,0.0,2023-02-07,Bejaia,36.75,5.07,2
2023-02-08,13.6,9.3,8.3,2023-02-08,Bejaia,36.75,5.07,2
2023-02-09,11.7,7.4,27.3,2023-02-09,Bejaia,36.75,5.07,2
2023-02-10,11.6,6.9,9.7,2023-02-10,Bejaia,36.75,5.07,2
2023-02-11,13.2,5.1,0.0,2023-02-11,Bejaia,36.75,5.07,2
